"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","M1","TOT","IDX2015","A","1979",4.96649,
"NZL","M1","TOT","IDX2015","A","1980",5.372716,
"NZL","M1","TOT","IDX2015","A","1981",6.211743,
"NZL","M1","TOT","IDX2015","A","1982",6.757192,
"NZL","M1","TOT","IDX2015","A","1983",7.230281,
"NZL","M1","TOT","IDX2015","A","1984",8.010755,
"NZL","M1","TOT","IDX2015","A","1985",8.612974,
"NZL","M1","TOT","IDX2015","A","1986",10.21149,
"NZL","M1","TOT","IDX2015","A","1987",12.62516,
"NZL","M1","TOT","IDX2015","A","1988",15.67899,
"NZL","M1","TOT","IDX2015","A","1989",17.96706,
"NZL","M1","TOT","IDX2015","A","1990",19.84299,
"NZL","M1","TOT","IDX2015","A","1991",18.80999,
"NZL","M1","TOT","IDX2015","A","1992",19.19167,
"NZL","M1","TOT","IDX2015","A","1993",19.63535,
"NZL","M1","TOT","IDX2015","A","1994",21.59958,
"NZL","M1","TOT","IDX2015","A","1995",22.46818,
"NZL","M1","TOT","IDX2015","A","1996",23.93402,
"NZL","M1","TOT","IDX2015","A","1997",25.61279,
"NZL","M1","TOT","IDX2015","A","1998",27.33793,
"NZL","M1","TOT","IDX2015","A","1999",32.60603,
"NZL","M1","TOT","IDX2015","A","2000",34.97819,
"NZL","M1","TOT","IDX2015","A","2001",40.14177,
"NZL","M1","TOT","IDX2015","A","2002",45.63678,
"NZL","M1","TOT","IDX2015","A","2003",49.60556,
"NZL","M1","TOT","IDX2015","A","2004",53.77403,
"NZL","M1","TOT","IDX2015","A","2005",56.65705,
"NZL","M1","TOT","IDX2015","A","2006",59.89329,
"NZL","M1","TOT","IDX2015","A","2007",62.51109,
"NZL","M1","TOT","IDX2015","A","2008",65.33514,
"NZL","M1","TOT","IDX2015","A","2009",67.316,
"NZL","M1","TOT","IDX2015","A","2010",68.54504,
"NZL","M1","TOT","IDX2015","A","2011",75.34102,
"NZL","M1","TOT","IDX2015","A","2012",79.5758,
"NZL","M1","TOT","IDX2015","A","2013",86.55392,
"NZL","M1","TOT","IDX2015","A","2014",92.86435,
"NZL","M1","TOT","IDX2015","A","2015",100,
"NZL","M1","TOT","IDX2015","A","2016",109.0238,
"NZL","M1","TOT","IDX2015","A","2017",120.7092,
"NZL","M1","TOT","IDX2015","A","2018",132.7926,
"NZL","M1","TOT","IDX2015","A","2019",145.2531,
"NZL","M1","TOT","IDX2015","A","2020",191.3351,
"NZL","M1","TOT","IDX2015","A","2021",246.5891,
"NZL","M1","TOT","IDX2015","A","2022",269.3449,
"NOR","M1","TOT","IDX2015","A","1961",0.297374,
"NOR","M1","TOT","IDX2015","A","1962",0.3154145,
"NOR","M1","TOT","IDX2015","A","1963",0.3349578,
"NOR","M1","TOT","IDX2015","A","1964",0.3655951,
"NOR","M1","TOT","IDX2015","A","1965",0.3951829,
"NOR","M1","TOT","IDX2015","A","1966",0.4276425,
"NOR","M1","TOT","IDX2015","A","1967",0.4670711,
"NOR","M1","TOT","IDX2015","A","1968",0.502864,
"NOR","M1","TOT","IDX2015","A","1969",0.5718645,
"NOR","M1","TOT","IDX2015","A","1970",0.6496111,
"NOR","M1","TOT","IDX2015","A","1971",0.7429746,
"NOR","M1","TOT","IDX2015","A","1972",0.8322691,
"NOR","M1","TOT","IDX2015","A","1973",0.9195196,
"NOR","M1","TOT","IDX2015","A","1974",1.023287,
"NOR","M1","TOT","IDX2015","A","1975",1.201488,
"NOR","M1","TOT","IDX2015","A","1976",1.436194,
"NOR","M1","TOT","IDX2015","A","1977",1.64486,
"NOR","M1","TOT","IDX2015","A","1978",1.783641,
"NOR","M1","TOT","IDX2015","A","1979",1.978765,
"NOR","M1","TOT","IDX2015","A","1980",2.176988,
"NOR","M1","TOT","IDX2015","A","1981",2.440433,
"NOR","M1","TOT","IDX2015","A","1982",2.720316,
"NOR","M1","TOT","IDX2015","A","1983",2.997701,
"NOR","M1","TOT","IDX2015","A","1984",3.41445,
"NOR","M1","TOT","IDX2015","A","1985",4.190278,
"NOR","M1","TOT","IDX2015","A","1986",4.931133,
"NOR","M1","TOT","IDX2015","A","1987",6.311006,
"NOR","M1","TOT","IDX2015","A","1988",7.295261,
"NOR","M1","TOT","IDX2015","A","1989",8.756945,
"NOR","M1","TOT","IDX2015","A","1990",9.725729,
"NOR","M1","TOT","IDX2015","A","1991",10.26135,
"NOR","M1","TOT","IDX2015","A","1992",11.01208,
"NOR","M1","TOT","IDX2015","A","1993",12.06855,
"NOR","M1","TOT","IDX2015","A","1994",13.14882,
"NOR","M1","TOT","IDX2015","A","1995",14.09313,
"NOR","M1","TOT","IDX2015","A","1996",15.13237,
"NOR","M1","TOT","IDX2015","A","1997",16.76397,
"NOR","M1","TOT","IDX2015","A","1998",18.2293,
"NOR","M1","TOT","IDX2015","A","1999",20.83895,
"NOR","M1","TOT","IDX2015","A","2000",24.03395,
"NOR","M1","TOT","IDX2015","A","2001",24.62744,
"NOR","M1","TOT","IDX2015","A","2002",25.90208,
"NOR","M1","TOT","IDX2015","A","2003",27.14926,
"NOR","M1","TOT","IDX2015","A","2004",29.60477,
"NOR","M1","TOT","IDX2015","A","2005",33.60263,
"NOR","M1","TOT","IDX2015","A","2006",40.4319,
"NOR","M1","TOT","IDX2015","A","2007",47.94391,
"NOR","M1","TOT","IDX2015","A","2008",49.30713,
"NOR","M1","TOT","IDX2015","A","2009",48.86818,
"NOR","M1","TOT","IDX2015","A","2010",49.83733,
"NOR","M1","TOT","IDX2015","A","2011",53.49749,
"NOR","M1","TOT","IDX2015","A","2012",55.73105,
"NOR","M1","TOT","IDX2015","A","2013",55.93116,
"NOR","M1","TOT","IDX2015","A","2014",59.06802,
"NOR","M1","TOT","IDX2015","A","2015",100,
"NOR","M1","TOT","IDX2015","A","2016",120.7975,
"NOR","M1","TOT","IDX2015","A","2017",126.7611,
"NOR","M1","TOT","IDX2015","A","2018",138.0893,
"POL","M1","TOT","IDX2015","A","1990",1.465481,
"POL","M1","TOT","IDX2015","A","1991",2.458232,
"POL","M1","TOT","IDX2015","A","1992",2.719393,
"POL","M1","TOT","IDX2015","A","1993",3.622982,
"POL","M1","TOT","IDX2015","A","1994",5.047914,
"POL","M1","TOT","IDX2015","A","1995",6.813566,
"POL","M1","TOT","IDX2015","A","1996",9.096344,
"POL","M1","TOT","IDX2015","A","1997",11.10361,
"POL","M1","TOT","IDX2015","A","1998",12.62579,
"POL","M1","TOT","IDX2015","A","1999",15.52251,
"POL","M1","TOT","IDX2015","A","2000",16.35858,
"POL","M1","TOT","IDX2015","A","2001",16.81401,
"POL","M1","TOT","IDX2015","A","2002",19.73177,
"POL","M1","TOT","IDX2015","A","2003",23.26371,
"POL","M1","TOT","IDX2015","A","2004",26.95302,
"POL","M1","TOT","IDX2015","A","2005",31.0655,
"POL","M1","TOT","IDX2015","A","2006",37.79274,
"POL","M1","TOT","IDX2015","A","2007",46.68316,
"POL","M1","TOT","IDX2015","A","2008",53.9838,
"POL","M1","TOT","IDX2015","A","2009",57.2601,
"POL","M1","TOT","IDX2015","A","2010",64.13233,
"POL","M1","TOT","IDX2015","A","2011",70.40991,
"POL","M1","TOT","IDX2015","A","2012",72.3283,
"POL","M1","TOT","IDX2015","A","2013",80.96754,
"POL","M1","TOT","IDX2015","A","2014",89.11727,
"POL","M1","TOT","IDX2015","A","2015",100,
"POL","M1","TOT","IDX2015","A","2016",115.5806,
"POL","M1","TOT","IDX2015","A","2017",131.1825,
"POL","M1","TOT","IDX2015","A","2018",145.6715,
"POL","M1","TOT","IDX2015","A","2019",165.1213,
"POL","M1","TOT","IDX2015","A","2020",211.6279,
"POL","M1","TOT","IDX2015","A","2021",257.4018,
"POL","M1","TOT","IDX2015","A","2022",258.1741,
"SWE","M1","TOT","IDX2015","A","1999",32.55698,
"SWE","M1","TOT","IDX2015","A","2000",35.48451,
"SWE","M1","TOT","IDX2015","A","2001",36.92458,
"SWE","M1","TOT","IDX2015","A","2002",39.40169,
"SWE","M1","TOT","IDX2015","A","2003",41.22075,
"SWE","M1","TOT","IDX2015","A","2004",42.98577,
"SWE","M1","TOT","IDX2015","A","2005",46.83242,
"SWE","M1","TOT","IDX2015","A","2006",52.04317,
"SWE","M1","TOT","IDX2015","A","2007",57.26191,
"SWE","M1","TOT","IDX2015","A","2008",60.09109,
"SWE","M1","TOT","IDX2015","A","2009",64.87112,
"SWE","M1","TOT","IDX2015","A","2010",69.59351,
"SWE","M1","TOT","IDX2015","A","2011",71.87136,
"SWE","M1","TOT","IDX2015","A","2012",75.2034,
"SWE","M1","TOT","IDX2015","A","2013",80.21524,
"SWE","M1","TOT","IDX2015","A","2014",87.94822,
"SWE","M1","TOT","IDX2015","A","2015",100,
"SWE","M1","TOT","IDX2015","A","2016",111.0095,
"SWE","M1","TOT","IDX2015","A","2017",122.3557,
"SWE","M1","TOT","IDX2015","A","2018",131.3698,
"CHE","M1","TOT","IDX2015","A","1956",2.163113,
"CHE","M1","TOT","IDX2015","A","1957",2.247858,
"CHE","M1","TOT","IDX2015","A","1958",2.316817,
"CHE","M1","TOT","IDX2015","A","1959",2.552047,
"CHE","M1","TOT","IDX2015","A","1960",2.731525,
"CHE","M1","TOT","IDX2015","A","1961",3.128921,
"CHE","M1","TOT","IDX2015","A","1962",3.459459,
"CHE","M1","TOT","IDX2015","A","1963",3.728366,
"CHE","M1","TOT","IDX2015","A","1964",3.948497,
"CHE","M1","TOT","IDX2015","A","1965",4.12864,
"CHE","M1","TOT","IDX2015","A","1966",4.241234,
"CHE","M1","TOT","IDX2015","A","1967",4.363779,
"CHE","M1","TOT","IDX2015","A","1968",4.768276,
"CHE","M1","TOT","IDX2015","A","1969",5.034768,
"CHE","M1","TOT","IDX2015","A","1970",5.28159,
"CHE","M1","TOT","IDX2015","A","1971",6.121047,
"CHE","M1","TOT","IDX2015","A","1972",7.226567,
"CHE","M1","TOT","IDX2015","A","1973",7.408179,
"CHE","M1","TOT","IDX2015","A","1974",7.419758,
"CHE","M1","TOT","IDX2015","A","1975",7.600945,
"CHE","M1","TOT","IDX2015","A","1976",8.048759,
"CHE","M1","TOT","IDX2015","A","1977",8.432244,
"CHE","M1","TOT","IDX2015","A","1978",9.714525,
"CHE","M1","TOT","IDX2015","A","1979",10.61211,
"CHE","M1","TOT","IDX2015","A","1980",9.717708,
"CHE","M1","TOT","IDX2015","A","1981",9.439178,
"CHE","M1","TOT","IDX2015","A","1982",9.728979,
"CHE","M1","TOT","IDX2015","A","1983",10.48128,
"CHE","M1","TOT","IDX2015","A","1984",10.9476,
"CHE","M1","TOT","IDX2015","A","1985",16.2156,
"CHE","M1","TOT","IDX2015","A","1986",17.30739,
"CHE","M1","TOT","IDX2015","A","1987",18.93335,
"CHE","M1","TOT","IDX2015","A","1988",21.57968,
"CHE","M1","TOT","IDX2015","A","1989",20.77106,
"CHE","M1","TOT","IDX2015","A","1990",19.68292,
"CHE","M1","TOT","IDX2015","A","1991",20.05856,
"CHE","M1","TOT","IDX2015","A","1992",20.44407,
"CHE","M1","TOT","IDX2015","A","1993",22.53432,
"CHE","M1","TOT","IDX2015","A","1994",23.85671,
"CHE","M1","TOT","IDX2015","A","1995",25.41877,
"CHE","M1","TOT","IDX2015","A","1996",28.3925,
"CHE","M1","TOT","IDX2015","A","1997",31.25816,
"CHE","M1","TOT","IDX2015","A","1998",33.79023,
"CHE","M1","TOT","IDX2015","A","1999",36.67638,
"CHE","M1","TOT","IDX2015","A","2000",36.10109,
"CHE","M1","TOT","IDX2015","A","2001",36.29963,
"CHE","M1","TOT","IDX2015","A","2002",39.43979,
"CHE","M1","TOT","IDX2015","A","2003",47.89835,
"CHE","M1","TOT","IDX2015","A","2004",50.99302,
"CHE","M1","TOT","IDX2015","A","2005",50.02902,
"CHE","M1","TOT","IDX2015","A","2006",49.90883,
"CHE","M1","TOT","IDX2015","A","2007",47.48128,
"CHE","M1","TOT","IDX2015","A","2008",47.72606,
"CHE","M1","TOT","IDX2015","A","2009",66.03304,
"CHE","M1","TOT","IDX2015","A","2010",73.36653,
"CHE","M1","TOT","IDX2015","A","2011",79.58315,
"CHE","M1","TOT","IDX2015","A","2012",88.67627,
"CHE","M1","TOT","IDX2015","A","2013",96.34917,
"CHE","M1","TOT","IDX2015","A","2014",99.95901,
"CHE","M1","TOT","IDX2015","A","2015",100,
"CHE","M1","TOT","IDX2015","A","2016",102.0885,
"CHE","M1","TOT","IDX2015","A","2017",108.6792,
"CHE","M1","TOT","IDX2015","A","2018",115.0379,
"TUR","M1","TOT","IDX2015","A","1960",0.000004559992,
"TUR","M1","TOT","IDX2015","A","1961",0.000004777854,
"TUR","M1","TOT","IDX2015","A","1962",0.000005259933,
"TUR","M1","TOT","IDX2015","A","1963",0.000005747581,
"TUR","M1","TOT","IDX2015","A","1964",0.000006406039,
"TUR","M1","TOT","IDX2015","A","1965",0.000007580527,
"TUR","M1","TOT","IDX2015","A","1966",0.000008863104,
"TUR","M1","TOT","IDX2015","A","1967",0.00001013811,
"TUR","M1","TOT","IDX2015","A","1968",0.00001160256,
"TUR","M1","TOT","IDX2015","A","1969",0.00001350949,
"TUR","M1","TOT","IDX2015","A","1970",0.00001520178,
"TUR","M1","TOT","IDX2015","A","1971",0.00001884973,
"TUR","M1","TOT","IDX2015","A","1972",0.00002347031,
"TUR","M1","TOT","IDX2015","A","1973",0.00002990022,
"TUR","M1","TOT","IDX2015","A","1974",0.00003889092,
"TUR","M1","TOT","IDX2015","A","1975",0.00005018771,
"TUR","M1","TOT","IDX2015","A","1976",0.00006467768,
"TUR","M1","TOT","IDX2015","A","1977",0.00008775838,
"TUR","M1","TOT","IDX2015","A","1978",0.0001184843,
"TUR","M1","TOT","IDX2015","A","1979",0.0001789539,
"TUR","M1","TOT","IDX2015","A","1980",0.0002870433,
"TUR","M1","TOT","IDX2015","A","1981",0.0004011992,
"TUR","M1","TOT","IDX2015","A","1982",0.0005176144,
"TUR","M1","TOT","IDX2015","A","1983",0.0007379312,
"TUR","M1","TOT","IDX2015","A","1984",0.0009120039,
"TUR","M1","TOT","IDX2015","A","1985",0.001261683,
"TUR","M1","TOT","IDX2015","A","1986",0.001788875,
"TUR","M1","TOT","IDX2015","A","1987",0.002829532,
"TUR","M1","TOT","IDX2015","A","1988",0.00419101,
"TUR","M1","TOT","IDX2015","A","1989",0.006766207,
"TUR","M1","TOT","IDX2015","A","1990",0.01177491,
"TUR","M1","TOT","IDX2015","A","1991",0.01721686,
"TUR","M1","TOT","IDX2015","A","1992",0.02685134,
"TUR","M1","TOT","IDX2015","A","1993",0.0480776,
"TUR","M1","TOT","IDX2015","A","1994",0.08164017,
"TUR","M1","TOT","IDX2015","A","1995",0.1566054,
"TUR","M1","TOT","IDX2015","A","1996",0.27572,
"TUR","M1","TOT","IDX2015","A","1997",0.5627907,
"TUR","M1","TOT","IDX2015","A","1998",0.9836258,
"TUR","M1","TOT","IDX2015","A","1999",1.549291,
"TUR","M1","TOT","IDX2015","A","2000",2.946324,
"TUR","M1","TOT","IDX2015","A","2001",4.744284,
"TUR","M1","TOT","IDX2015","A","2002",6.558949,
"TUR","M1","TOT","IDX2015","A","2003",8.993633,
"TUR","M1","TOT","IDX2015","A","2004",13.14386,
"TUR","M1","TOT","IDX2015","A","2005",17.01095,
"TUR","M1","TOT","IDX2015","A","2006",22.57713,
"TUR","M1","TOT","IDX2015","A","2007",24.32895,
"TUR","M1","TOT","IDX2015","A","2008",27.92731,
"TUR","M1","TOT","IDX2015","A","2009",32.2896,
"TUR","M1","TOT","IDX2015","A","2010",39.84972,
"TUR","M1","TOT","IDX2015","A","2011",50.6046,
"TUR","M1","TOT","IDX2015","A","2012",56.08287,
"TUR","M1","TOT","IDX2015","A","2013",68.725,
"TUR","M1","TOT","IDX2015","A","2014",82.31949,
"TUR","M1","TOT","IDX2015","A","2015",100,
"TUR","M1","TOT","IDX2015","A","2016",116.9336,
"TUR","M1","TOT","IDX2015","A","2017",145.1822,
"TUR","M1","TOT","IDX2015","A","2018",170.6467,
"GBR","M1","TOT","IDX2015","A","1987",7.369334,
"GBR","M1","TOT","IDX2015","A","1988",8.597004,
"GBR","M1","TOT","IDX2015","A","1989",10.47876,
"GBR","M1","TOT","IDX2015","A","1990",12.21097,
"GBR","M1","TOT","IDX2015","A","1991",12.77509,
"GBR","M1","TOT","IDX2015","A","1992",13.28293,
"GBR","M1","TOT","IDX2015","A","1993",14.12157,
"GBR","M1","TOT","IDX2015","A","1994",15.3703,
"GBR","M1","TOT","IDX2015","A","1995",16.66133,
"GBR","M1","TOT","IDX2015","A","1996",18.62196,
"GBR","M1","TOT","IDX2015","A","1997",21.7855,
"GBR","M1","TOT","IDX2015","A","1998",24.74128,
"GBR","M1","TOT","IDX2015","A","1999",26.7987,
"GBR","M1","TOT","IDX2015","A","2000",30.33552,
"GBR","M1","TOT","IDX2015","A","2001",34.25825,
"GBR","M1","TOT","IDX2015","A","2002",36.65707,
"GBR","M1","TOT","IDX2015","A","2003",39.98908,
"GBR","M1","TOT","IDX2015","A","2004",44.80051,
"GBR","M1","TOT","IDX2015","A","2005",50.21875,
"GBR","M1","TOT","IDX2015","A","2006",55.65927,
"GBR","M1","TOT","IDX2015","A","2007",61.82723,
"GBR","M1","TOT","IDX2015","A","2008",70.69268,
"GBR","M1","TOT","IDX2015","A","2009",72.72591,
"GBR","M1","TOT","IDX2015","A","2010",77.2859,
"GBR","M1","TOT","IDX2015","A","2011",76.69118,
"GBR","M1","TOT","IDX2015","A","2012",78.17568,
"GBR","M1","TOT","IDX2015","A","2013",85.85729,
"GBR","M1","TOT","IDX2015","A","2014",93.50301,
"GBR","M1","TOT","IDX2015","A","2015",100,
"GBR","M1","TOT","IDX2015","A","2016",110.1357,
"GBR","M1","TOT","IDX2015","A","2017",117.5656,
"GBR","M1","TOT","IDX2015","A","2018",122.6464,
"GBR","M1","TOT","IDX2015","A","2019",125.5502,
"GBR","M1","TOT","IDX2015","A","2020",142.196,
"GBR","M1","TOT","IDX2015","A","2021",160.6426,
"GBR","M1","TOT","IDX2015","A","2022",172.0414,
"USA","M1","TOT","IDX2015","A","1959",4.647289,
"USA","M1","TOT","IDX2015","A","1960",4.643703,
"USA","M1","TOT","IDX2015","A","1961",4.734443,
"USA","M1","TOT","IDX2015","A","1962",4.84835,
"USA","M1","TOT","IDX2015","A","1963",4.99618,
"USA","M1","TOT","IDX2015","A","1964",5.187863,
"USA","M1","TOT","IDX2015","A","1965",5.408506,
"USA","M1","TOT","IDX2015","A","1966",5.658384,
"USA","M1","TOT","IDX2015","A","1967",5.881234,
"USA","M1","TOT","IDX2015","A","1968",6.290802,
"USA","M1","TOT","IDX2015","A","1969",6.665343,
"USA","M1","TOT","IDX2015","A","1970",6.920185,
"USA","M1","TOT","IDX2015","A","1971",7.384638,
"USA","M1","TOT","IDX2015","A","1972",7.910872,
"USA","M1","TOT","IDX2015","A","1973",8.482888,
"USA","M1","TOT","IDX2015","A","1974",8.907625,
"USA","M1","TOT","IDX2015","A","1975",9.31085,
"USA","M1","TOT","IDX2015","A","1976",9.835979,
"USA","M1","TOT","IDX2015","A","1977",10.58699,
"USA","M1","TOT","IDX2015","A","1978",11.45633,
"USA","M1","TOT","IDX2015","A","1979",12.33035,
"USA","M1","TOT","IDX2015","A","1980",13.0957,
"USA","M1","TOT","IDX2015","A","1981",14.06487,
"USA","M1","TOT","IDX2015","A","1982",14.99185,
"USA","M1","TOT","IDX2015","A","1983",16.65302,
"USA","M1","TOT","IDX2015","A","1984",17.82711,
"USA","M1","TOT","IDX2015","A","1985",19.42594,
"USA","M1","TOT","IDX2015","A","1986",22.05076,
"USA","M1","TOT","IDX2015","A","1987",24.60912,
"USA","M1","TOT","IDX2015","A","1988",25.64173,
"USA","M1","TOT","IDX2015","A","1989",25.88636,
"USA","M1","TOT","IDX2015","A","1990",26.82685,
"USA","M1","TOT","IDX2015","A","1991",28.42927,
"USA","M1","TOT","IDX2015","A","1992",31.96645,
"USA","M1","TOT","IDX2015","A","1993",35.6909,
"USA","M1","TOT","IDX2015","A","1994",37.90257,
"USA","M1","TOT","IDX2015","A","1995",37.82948,
"USA","M1","TOT","IDX2015","A","1996",36.63167,
"USA","M1","TOT","IDX2015","A","1997",35.42089,
"USA","M1","TOT","IDX2015","A","1998",35.76454,
"USA","M1","TOT","IDX2015","A","1999",36.48218,
"USA","M1","TOT","IDX2015","A","2000",36.52851,
"USA","M1","TOT","IDX2015","A","2001",37.73792,
"USA","M1","TOT","IDX2015","A","2002",39.60593,
"USA","M1","TOT","IDX2015","A","2003",42.16704,
"USA","M1","TOT","IDX2015","A","2004",44.50089,
"USA","M1","TOT","IDX2015","A","2005",45.41352,
"USA","M1","TOT","IDX2015","A","2006",45.51309,
"USA","M1","TOT","IDX2015","A","2007",45.44331,
"USA","M1","TOT","IDX2015","A","2008",47.48454,
"USA","M1","TOT","IDX2015","A","2009",54.21662,
"USA","M1","TOT","IDX2015","A","2010",57.67464,
"USA","M1","TOT","IDX2015","A","2011",66.53069,
"USA","M1","TOT","IDX2015","A","2012",76.62704,
"USA","M1","TOT","IDX2015","A","2013",84.38097,
"USA","M1","TOT","IDX2015","A","2014",93.15759,
"USA","M1","TOT","IDX2015","A","2015",100,
"USA","M1","TOT","IDX2015","A","2016",107.511,
"USA","M1","TOT","IDX2015","A","2017",116.6417,
"USA","M1","TOT","IDX2015","A","2018",121.8216,
"USA","M1","TOT","IDX2015","A","2019",127.2927,
"USA","M1","TOT","IDX2015","A","2020",423.1302,
"USA","M1","TOT","IDX2015","A","2021",641.437,
"USA","M1","TOT","IDX2015","A","2022",675.261,
"BRA","M1","TOT","IDX2015","A","1995",5.879545,
"BRA","M1","TOT","IDX2015","A","1996",7.429666,
"BRA","M1","TOT","IDX2015","A","1997",11.62576,
"BRA","M1","TOT","IDX2015","A","1998",13.62255,
"BRA","M1","TOT","IDX2015","A","1999",14.89298,
"BRA","M1","TOT","IDX2015","A","2000",17.82255,
"BRA","M1","TOT","IDX2015","A","2001",21.1325,
"BRA","M1","TOT","IDX2015","A","2002",26.05783,
"BRA","M1","TOT","IDX2015","A","2003",28.38583,
"BRA","M1","TOT","IDX2015","A","2004",33.22066,
"BRA","M1","TOT","IDX2015","A","2005",37.70884,
"BRA","M1","TOT","IDX2015","A","2006",43.27507,
"BRA","M1","TOT","IDX2015","A","2007",53.22269,
"BRA","M1","TOT","IDX2015","A","2008",60.58054,
"BRA","M1","TOT","IDX2015","A","2009",64.66553,
"BRA","M1","TOT","IDX2015","A","2010",75.99152,
"BRA","M1","TOT","IDX2015","A","2011",81.38863,
"BRA","M1","TOT","IDX2015","A","2012",85.97665,
"BRA","M1","TOT","IDX2015","A","2013",95.8047,
"BRA","M1","TOT","IDX2015","A","2014",100.8415,
"BRA","M1","TOT","IDX2015","A","2015",100,
"BRA","M1","TOT","IDX2015","A","2016",99.79171,
"BRA","M1","TOT","IDX2015","A","2017",104.0729,
"BRA","M1","TOT","IDX2015","A","2018",112.5664,
"BRA","M1","TOT","IDX2015","A","2019",118.8625,
"BRA","M1","TOT","IDX2015","A","2020",159.5986,
"BRA","M1","TOT","IDX2015","A","2021",189.9041,
"BRA","M1","TOT","IDX2015","A","2022",188.4727,
"CHL","M1","TOT","IDX2015","A","1987",1.125574,
"CHL","M1","TOT","IDX2015","A","1988",1.53585,
"CHL","M1","TOT","IDX2015","A","1989",1.933088,
"CHL","M1","TOT","IDX2015","A","1990",2.237172,
"CHL","M1","TOT","IDX2015","A","1991",3.187984,
"CHL","M1","TOT","IDX2015","A","1992",4.486569,
"CHL","M1","TOT","IDX2015","A","1993",5.348976,
"CHL","M1","TOT","IDX2015","A","1994",6.301456,
"CHL","M1","TOT","IDX2015","A","1995",7.725108,
"CHL","M1","TOT","IDX2015","A","1996",9.001027,
"CHL","M1","TOT","IDX2015","A","1997",10.50269,
"CHL","M1","TOT","IDX2015","A","1998",10.95566,
"CHL","M1","TOT","IDX2015","A","1999",11.40218,
"CHL","M1","TOT","IDX2015","A","2000",12.36449,
"CHL","M1","TOT","IDX2015","A","2001",14.09823,
"CHL","M1","TOT","IDX2015","A","2002",16.0871,
"CHL","M1","TOT","IDX2015","A","2003",19.17568,
"CHL","M1","TOT","IDX2015","A","2004",23.21,
"CHL","M1","TOT","IDX2015","A","2005",26.54047,
"CHL","M1","TOT","IDX2015","A","2006",29.6802,
"CHL","M1","TOT","IDX2015","A","2007",34.95083,
"CHL","M1","TOT","IDX2015","A","2008",39.29296,
"CHL","M1","TOT","IDX2015","A","2009",44.21159,
"CHL","M1","TOT","IDX2015","A","2010",56.96434,
"CHL","M1","TOT","IDX2015","A","2011",63.57011,
"CHL","M1","TOT","IDX2015","A","2012",70.21555,
"CHL","M1","TOT","IDX2015","A","2013",78.50416,
"CHL","M1","TOT","IDX2015","A","2014",87.90522,
"CHL","M1","TOT","IDX2015","A","2015",100,
"CHL","M1","TOT","IDX2015","A","2016",106.5007,
"CHL","M1","TOT","IDX2015","A","2017",115.2313,
"CHL","M1","TOT","IDX2015","A","2018",127.9612,
"CHL","M1","TOT","IDX2015","A","2019",142.4474,
"CHL","M1","TOT","IDX2015","A","2020",200.3961,
"CHL","M1","TOT","IDX2015","A","2021",288.5742,
"CHL","M1","TOT","IDX2015","A","2022",254.2988,
"CHN","M1","TOT","IDX2015","A","1991",2.152654,
"CHN","M1","TOT","IDX2015","A","1992",2.828366,
"CHN","M1","TOT","IDX2015","A","1993",4.120691,
"CHN","M1","TOT","IDX2015","A","1994",5.122027,
"CHN","M1","TOT","IDX2015","A","1995",6.204933,
"CHN","M1","TOT","IDX2015","A","1996",7.205846,
"CHN","M1","TOT","IDX2015","A","1997",8.899397,
"CHN","M1","TOT","IDX2015","A","1998",9.948993,
"CHN","M1","TOT","IDX2015","A","1999",11.23344,
"CHN","M1","TOT","IDX2015","A","2000",13.46167,
"CHN","M1","TOT","IDX2015","A","2001",15.35531,
"CHN","M1","TOT","IDX2015","A","2002",17.80031,
"CHN","M1","TOT","IDX2015","A","2003",21.1738,
"CHN","M1","TOT","IDX2015","A","2004",24.69593,
