peri;mes;codipart;detapart;importe;mza;naci;importe_hoy
2017;11;11;Tasas Retributivas de Servicios;124.63;1.214671;1.209940;10836.65
2017;11;10;Regalias;302.95;1.214671;1.209940;26341.67
2017;11;9;No Tributarios;977.19;1.214671;1.209940;84967.21
2017;11;8;Otros Tributarios;18.81;1.214671;1.209940;1635.54
2017;11;7;Sellos y Tasas de Justicia;398.55;1.214671;1.209940;34654.14
2017;11;6;Inmobiliario;84.24;1.214671;1.209940;7324.71
2017;11;5;Automotor;81.21;1.214671;1.209940;7061.25
2017;11;4;Ingresos Brutos;1496.38;1.214671;1.209940;130111.07
2017;11;3;Tributarios;2079.19;1.214671;1.209940;180786.72
2017;11;2;De Origen Provincial;3056.38;1.214671;1.209940;265753.93
2017;11;1;Recursos Corrientes;5751.02;1.214671;1.209940;500054.37
2017;12;55;Resultado Operativo - Amortizacion de la D Consolidada;-6681.91;1.255295;1.247956;-562193.52
2017;12;54;Amortizacion de la Deuda Consolidada;772.71;1.255295;1.247956;65013.23
2017;12;53;IX. Resultado Operativo (VIII-IX);-5909.20;1.255295;1.247956;-497180.29
2017;12;52;VIII. Egresos Totales (II+V+VI+VII);13123.79;1.255295;1.247956;1104191.71
2017;12;51;VII. Ingresos Totales (I+IV);7214.59;1.255295;1.247956;607011.43
2017;12;50;Otros;0.00;1.255295;1.247956;0.00
2017;12;49;Compra de Acciones, Titulos, Valores, Otros;277.55;1.255295;1.247956;23352.13
2017;12;48;Prestamos;-16.18;1.255295;1.247956;-1361.33
2017;12;47;Inversion Financiera;261.37;1.255295;1.247956;21990.80
2017;12;46;al Sector Privado;0.00;1.255295;1.247956;0.00
2017;12;45;al Sector Publico+Remesas al IPV;310.68;1.255295;1.247956;26139.57
2017;12;44;Transferencias para financiar Erogaciones de Capital;310.68;1.255295;1.247956;26139.57
2017;12;43;Trabajos Publicos;610.91;1.255295;1.247956;51399.92
2017;12;42;Bienes de Capital;262.98;1.255295;1.247956;22126.26
2017;12;41;VI. Erogaciones de Capital;1445.94;1.255295;1.247956;121656.55
2017;12;40;Resto Otros Recursos de Capital;153.79;1.255295;1.247956;12939.38
2017;12;39;Fondo Residual;3.80;1.255295;1.247956;319.72
2017;12;38;Venta de Acciones;0.00;1.255295;1.247956;0.00
2017;12;37;Otros Recursos de Capital;157.59;1.255295;1.247956;13259.09
2017;12;36;Reembolsos de Prestamos;10.56;1.255295;1.247956;888.48
2017;12;35;Reembolsos de Obras Publicas;0.00;1.255295;1.247956;0.00
2017;12;34;V. Recursos de Capital;168.15;1.255295;1.247956;14147.58
2017;12;33;IV.Resultado Economico Neto de Remesas;-4631.41;1.255295;1.247956;-389671.32
2017;12;32;Remesas EMT;34.83;1.255295;1.247956;2930.48
2017;12;31;Remesas ATM;67.76;1.255295;1.247956;5701.10
2017;12;30;Resultado Economico con Remesas;-4528.82;1.255295;1.247956;-381039.74
2017;12;29;Otras Erogaciones Corrientes;0.75;1.255295;1.247956;63.10
2017;12;28;Otras Transferencias;1006.86;1.255295;1.247956;84713.83
2017;12;27;Municipios;1181.70;1.255295;1.247956;99424.28
2017;12;26;Transferencias a Municipios y Otros;2188.56;1.255295;1.247956;184138.10
2017;12;25;Intereses y Gastos de la Deuda;1011.10;1.255295;1.247956;85070.57
2017;12;24;Otros Servicios;1381.95;1.255295;1.247956;116272.64
2017;12;23;Bienes Corrientes;517.06;1.255295;1.247956;43503.70
2017;12;22;Locaciones de Servicio;38.88;1.255295;1.247956;3271.23
2017;12;21;Personal;6436.96;1.255295;1.247956;541584.25
2017;12;20;Erogaciones Corrientes;11575.26;1.255295;1.247956;973903.59
2017;12;19;Aportes no Reintegrables;264.31;1.255295;1.247956;22238.16
2017;12;18;Coparticipacion Vial;30.70;1.255295;1.247956;2583.00
2017;12;17;Ley 25.053 Fdo. Nac. de Incentivo Docente;228.46;1.255295;1.247956;19221.86
2017;12;16;Regimenes Especiales Nacionales s/Financ. Educativo;457.96;1.255295;1.247956;38531.22
2017;12;15;Coparticipacion Federal + Financ. Educativo;2589.32;1.255295;1.247956;217856.71
2017;12;14;De Origen Nacional;3570.75;1.255295;1.247956;300430.94
2017;12;13;Otros no Tributarios;683.89;1.255295;1.247956;57540.21
2017;12;12;Remesas del Instituto de Juegos y Casino;60.70;1.255295;1.247956;5107.09
2017;12;11;Tasas Retributivas de Servicios;144.29;1.255295;1.247956;12140.08
2017;12;10;Regalias;321.10;1.255295;1.247956;27016.28
2017;12;9;No Tributarios;1209.98;1.255295;1.247956;101803.66
2017;12;8;Otros Tributarios;6.75;1.255295;1.247956;567.92
2017;12;7;Sellos y Tasas de Justicia;291.24;1.255295;1.247956;24503.96
2017;12;6;Inmobiliario;45.43;1.255295;1.247956;3822.33
2017;12;5;Automotor;122.77;1.255295;1.247956;10329.46
2017;12;4;Ingresos Brutos;1799.52;1.255295;1.247956;151405.58
2017;12;3;Tributarios;2265.71;1.255295;1.247956;190629.25
2017;12;2;De Origen Provincial;3475.69;1.255295;1.247956;292432.91
2017;12;1;Recursos Corrientes;7046.44;1.255295;1.247956;592863.85
2018;1;55;Resultado Operativo - Amortizacion de la D Consolidada;1582.91;1.274142;1.269887;131210.75
2018;1;54;Amortizacion de la Deuda Consolidada;78.02;1.274142;1.269887;6467.24
2018;1;53;IX. Resultado Operativo (VIII-IX);1660.93;1.274142;1.269887;137677.99
2018;1;52;VIII. Egresos Totales (II+V+VI+VII);3882.21;1.274142;1.269887;321804.57
2018;1;51;VII. Ingresos Totales (I+IV);5543.14;1.274142;1.269887;459482.55
2018;1;50;Otros;0.00;1.274142;1.269887;0.00
2018;1;49;Compra de Acciones, Titulos, Valores, Otros;0.00;1.274142;1.269887;0.00
2018;1;48;Prestamos;3.13;1.274142;1.269887;259.45
2018;1;47;Inversion Financiera;3.13;1.274142;1.269887;259.45
2018;1;46;al Sector Privado;0.00;1.274142;1.269887;0.00
2018;1;45;al Sector Publico+Remesas al IPV;4.07;1.274142;1.269887;337.37
2018;1;44;Transferencias para financiar Erogaciones de Capital;4.07;1.274142;1.269887;337.37
2018;1;43;Trabajos Publicos;12.17;1.274142;1.269887;1008.80
2018;1;42;Bienes de Capital;0.57;1.274142;1.269887;47.25
2018;1;41;VI. Erogaciones de Capital;19.94;1.274142;1.269887;1652.87
2018;1;40;Resto Otros Recursos de Capital;5.51;1.274142;1.269887;456.74
2018;1;39;Fondo Residual;0.00;1.274142;1.269887;0.00
2018;1;38;Venta de Acciones;0.00;1.274142;1.269887;0.00
2018;1;37;Otros Recursos de Capital;5.51;1.274142;1.269887;456.74
2018;1;36;Reembolsos de Prestamos;0.15;1.274142;1.269887;12.43
2018;1;35;Reembolsos de Obras Publicas;0.00;1.274142;1.269887;0.00
2018;1;34;V. Recursos de Capital;5.66;1.274142;1.269887;469.17
2018;1;33;IV.Resultado Economico Neto de Remesas;1675.21;1.274142;1.269887;138861.69
2018;1;32;Remesas EMT;3.53;1.274142;1.269887;292.61
2018;1;31;Remesas ATM;24.52;1.274142;1.269887;2032.51
2018;1;30;Resultado Economico con Remesas;1703.26;1.274142;1.269887;141186.81
2018;1;29;Otras Erogaciones Corrientes;0.87;1.274142;1.269887;72.12
2018;1;28;Otras Transferencias;306.88;1.274142;1.269887;25437.93
2018;1;27;Municipios;762.05;1.274142;1.269887;63167.93
2018;1;26;Transferencias a Municipios y Otros;1068.93;1.274142;1.269887;88605.86
2018;1;25;Intereses y Gastos de la Deuda;184.44;1.274142;1.269887;15288.62
2018;1;24;Otros Servicios;96.19;1.274142;1.269887;7973.39
2018;1;23;Bienes Corrientes;26.96;1.274142;1.269887;2234.77
2018;1;22;Locaciones de Servicio;18.89;1.274142;1.269887;1565.83
2018;1;21;Personal;2437.94;1.274142;1.269887;202085.98
2018;1;20;Erogaciones Corrientes;3834.22;1.274142;1.269887;317826.57
2018;1;19;Aportes no Reintegrables;198.40;1.274142;1.269887;16445.79
2018;1;18;Coparticipacion Vial;19.46;1.274142;1.269887;1613.08
2018;1;17;Ley 25.053 Fdo. Nac. de Incentivo Docente;90.46;1.274142;1.269887;7498.42
2018;1;16;Regimenes Especiales Nacionales s/Financ. Educativo;324.69;1.274142;1.269887;26914.24
2018;1;15;Coparticipacion Federal + Financ. Educativo;2453.52;1.274142;1.269887;203377.44
2018;1;14;De Origen Nacional;3086.53;1.274142;1.269887;255848.98
2018;1;13;Otros no Tributarios;126.01;1.274142;1.269887;10445.23
2018;1;12;Remesas del Instituto de Juegos y Casino;0.00;1.274142;1.269887;0.00
2018;1;11;Tasas Retributivas de Servicios;110.53;1.274142;1.269887;9162.06
2018;1;10;Regalias;355.10;1.274142;1.269887;29434.99
2018;1;9;No Tributarios;591.64;1.274142;1.269887;49042.29
2018;1;8;Otros Tributarios;11.78;1.274142;1.269887;976.47
2018;1;7;Sellos y Tasas de Justicia;282.24;1.274142;1.269887;23395.47
2018;1;6;Inmobiliario;19.94;1.274142;1.269887;1652.87
2018;1;5;Automotor;72.18;1.274142;1.269887;5983.15
2018;1;4;Ingresos Brutos;1473.17;1.274142;1.269887;122114.17
2018;1;3;Tributarios;1859.31;1.274142;1.269887;154122.12
2018;1;2;De Origen Provincial;2450.95;1.274142;1.269887;203164.41
2018;1;1;Recursos Corrientes;5537.48;1.274142;1.269887;459013.38
2018;2;55;Resultado Operativo - Amortizacion de la D Consolidada;1073.05;1.307730;1.300606;86662.83
2018;2;54;Amortizacion de la Deuda Consolidada;508.66;1.307730;1.300606;41080.95
2018;2;53;IX. Resultado Operativo (VIII-IX);1581.71;1.307730;1.300606;127743.79
2018;2;52;VIII. Egresos Totales (II+V+VI+VII);4390.21;1.307730;1.300606;354566.92
2018;2;51;VII. Ingresos Totales (I+IV);5971.92;1.307730;1.300606;482310.71
2018;2;50;Otros;0.00;1.307730;1.300606;0.00
2018;2;49;Compra de Acciones, Titulos, Valores, Otros;118.00;1.307730;1.300606;9530.04
2018;2;48;Prestamos;3.26;1.307730;1.300606;263.29
2018;2;47;Inversion Financiera;121.26;1.307730;1.300606;9793.33
2018;2;46;al Sector Privado;0.00;1.307730;1.300606;0.00
2018;2;45;al Sector Publico+Remesas al IPV;14.94;1.307730;1.300606;1206.60
2018;2;44;Transferencias para financiar Erogaciones de Capital;14.94;1.307730;1.300606;1206.60
2018;2;43;Trabajos Publicos;89.27;1.307730;1.300606;7209.72
2018;2;42;Bienes de Capital;4.81;1.307730;1.300606;388.47
2018;2;41;VI. Erogaciones de Capital;230.28;1.307730;1.300606;18598.12
2018;2;40;Resto Otros Recursos de Capital;-0.04;1.307730;1.300606;-3.23
2018;2;39;Fondo Residual;0.02;1.307730;1.300606;1.62
2018;2;38;Venta de Acciones;0.00;1.307730;1.300606;0.00
2018;2;37;Otros Recursos de Capital;-0.02;1.307730;1.300606;-1.62
2018;2;36;Reembolsos de Prestamos;0.13;1.307730;1.300606;10.50
2018;2;35;Reembolsos de Obras Publicas;0.00;1.307730;1.300606;0.00
2018;2;34;V. Recursos de Capital;0.11;1.307730;1.300606;8.88
2018;2;33;IV.Resultado Economico Neto de Remesas;1811.88;1.307730;1.300606;146333.03
2018;2;32;Remesas EMT;3.59;1.307730;1.300606;289.94
2018;2;31;Remesas ATM;24.95;1.307730;1.300606;2015.04
2018;2;30;Resultado Economico con Remesas;1840.42;1.307730;1.300606;148638.01
2018;2;29;Otras Erogaciones Corrientes;0.87;1.307730;1.300606;70.26
2018;2;28;Otras Transferencias;411.91;1.307730;1.300606;33267.12
2018;2;27;Municipios;314.24;1.307730;1.300606;25378.99
2018;2;26;Transferencias a Municipios y Otros;726.15;1.307730;1.300606;58646.12
2018;2;25;Intereses y Gastos de la Deuda;188.15;1.307730;1.300606;15195.58
2018;2;24;Otros Servicios;175.30;1.307730;1.300606;14157.77
2018;2;23;Bienes Corrientes;92.88;1.307730;1.300606;7501.28
2018;2;22;Locaciones de Servicio;25.18;1.307730;1.300606;2033.61
2018;2;21;Personal;2922.86;1.307730;1.300606;236059.20
2018;2;20;Erogaciones Corrientes;4131.39;1.307730;1.300606;333663.82
2018;2;19;Aportes no Reintegrables;172.06;1.307730;1.300606;13896.10
2018;2;18;Coparticipacion Vial;13.61;1.307730;1.300606;1099.19
2018;2;17;Ley 25.053 Fdo. Nac. de Incentivo Docente;89.67;1.307730;1.300606;7242.03
2018;2;16;Regimenes Especiales Nacionales s/Financ. Educativo;352.67;1.307730;1.300606;28482.72
2018;2;15;Coparticipacion Federal + Financ. Educativo;2192.21;1.307730;1.300606;177049.65
2018;2;14;De Origen Nacional;2820.22;1.307730;1.300606;227769.68
2018;2;13;Otros no Tributarios;469.28;1.307730;1.300606;37900.50
2018;2;12;Remesas del Instituto de Juegos y Casino;0.00;1.307730;1.300606;0.00
2018;2;11;Tasas Retributivas de Servicios;123.92;1.307730;1.300606;10008.16
2018;2;10;Regalias;360.31;1.307730;1.300606;29099.75
2018;2;9;No Tributarios;953.51;1.307730;1.300606;77008.41
2018;2;8;Otros Tributarios;3.57;1.307730;1.300606;288.32
2018;2;7;Sellos y Tasas de Justicia;260.28;1.307730;1.300606;21021.02
2018;2;6;Inmobiliario;18.63;1.307730;1.300606;1504.62
2018;2;5;Automotor;436.20;1.307730;1.300606;35228.86
2018;2;4;Ingresos Brutos;1479.40;1.307730;1.300606;119480.91
2018;2;3;Tributarios;2198.08;1.307730;1.300606;177523.73
2018;2;2;De Origen Provincial;3151.59;1.307730;1.300606;254532.15
2018;2;1;Recursos Corrientes;5971.81;1.307730;1.300606;482301.83
2018;3;55;Resultado Operativo - Amortizacion de la D Consolidada;-233.09;1.335455;1.331054;-18434.25
2018;3;54;Amortizacion de la Deuda Consolidada;172.89;1.335455;1.331054;13673.25
2018;3;53;IX. Resultado Operativo (VIII-IX);-60.20;1.335455;1.331054;-4761.00
2018;3;52;VIII. Egresos Totales (II+V+VI+VII);6627.01;1.335455;1.331054;524106.30
2018;3;51;VII. Ingresos Totales (I+IV);6566.81;1.335455;1.331054;519345.30
2018;3;50;Otros;0.00;1.335455;1.331054;0.00
2018;3;49;Compra de Acciones, Titulos, Valores, Otros;2.83;1.335455;1.331054;223.81
2018;3;48;Prestamos;39.92;1.335455;1.331054;3157.13
2018;3;47;Inversion Financiera;42.75;1.335455;1.331054;3380.94
2018;3;46;al Sector Privado;0.00;1.335455;1.331054;0.00
2018;3;45;al Sector Publico+Remesas al IPV;87.53;1.335455;1.331054;6922.43
2018;3;44;Transferencias para financiar Erogaciones de Capital;87.53;1.335455;1.331054;6922.43
2018;3;43;Trabajos Publicos;512.92;1.335455;1.331054;40564.99
2018;3;42;Bienes de Capital;26.96;1.335455;1.331054;2132.17
2018;3;41;VI. Erogaciones de Capital;670.16;1.335455;1.331054;53000.54
2018;3;40;Resto Otros Recursos de Capital;136.85;1.335455;1.331054;10822.97
2018;3;39;Fondo Residual;0.08;1.335455;1.331054;6.33
2018;3;38;Venta de Acciones;0.00;1.335455;1.331054;0.00
2018;3;37;Otros Recursos de Capital;136.93;1.335455;1.331054;10829.30
2018;3;36;Reembolsos de Prestamos;0.24;1.335455;1.331054;18.98
2018;3;35;Reembolsos de Obras Publicas;0.00;1.335455;1.331054;0.00
2018;3;34;V. Recursos de Capital;137.17;1.335455;1.331054;10848.28
2018;3;33;IV.Resultado Economico Neto de Remesas;472.79;1.335455;1.331054;37391.25
2018;3;32;Remesas EMT;3.67;1.335455;1.331054;290.25
2018;3;31;Remesas ATM;25.97;1.335455;1.331054;2053.87
2018;3;30;Resultado Economico con Remesas;502.43;1.335455;1.331054;39735.37
2018;3;29;Otras Erogaciones Corrientes;0.00;1.335455;1.331054;0.00
2018;3;28;Otras Transferencias;510.24;1.335455;1.331054;40353.04
2018;3;27;Municipios;1177.82;1.335455;1.331054;93149.53
2018;3;26;Transferencias a Municipios y Otros;1688.06;1.335455;1.331054;133502.57
2018;3;25;Intereses y Gastos de la Deuda;650.01;1.335455;1.331054;51406.94
2018;3;24;Otros Servicios;449.65;1.335455;1.331054;35561.20
2018;3;23;Bienes Corrientes;152.21;1.335455;1.331054;12037.74
2018;3;22;Locaciones de Servicio;30.67;1.335455;1.331054;2425.58
2018;3;21;Personal;2956.61;1.335455;1.331054;233827.61
2018;3;20;Erogaciones Corrientes;5927.21;1.335455;1.331054;468761.64
2018;3;19;Aportes no Reintegrables;170.67;1.335455;1.331054;13497.67
2018;3;18;Coparticipacion Vial;25.38;1.335455;1.331054;2007.21
2018;3;17;Ley 25.053 Fdo. Nac. de Incentivo Docente;99.70;1.335455;1.331054;7884.91
2018;3;16;Regimenes Especiales Nacionales s/Financ. Educativo;579.14;1.335455;1.331054;45802.09
2018;3;15;Coparticipacion Federal + Financ. Educativo;2087.05;1.335455;1.331054;165057.25
2018;3;14;De Origen Nacional;2961.94;1.335455;1.331054;234249.14
2018;3;13;Otros no Tributarios;534.96;1.335455;1.331054;42308.06
2018;3;12;Remesas del Instituto de Juegos y Casino;0.00;1.335455;1.331054;0.00
2018;3;11;Tasas Retributivas de Servicios;113.45;1.335455;1.331054;8972.35
2018;3;10;Regalias;306.64;1.335455;1.331054;24251.05
2018;3;9;No Tributarios;955.05;1.335455;1.331054;75531.46
2018;3;8;Otros Tributarios;7.62;1.335455;1.331054;602.64
2018;3;7;Sellos y Tasas de Justicia;161.91;1.335455;1.331054;12804.88
2018;3;6;Inmobiliario;513.16;1.335455;1.331054;40583.97
2018;3;5;Automotor;299.55;1.335455;1.331054;23690.33
2018;3;4;Ingresos Brutos;1530.41;1.335455;1.331054;121034.60
2018;3;3;Tributarios;2512.65;1.335455;1.331054;198716.42
2018;3;2;De Origen Provincial;3467.70;1.335455;1.331054;274247.87
2018;3;1;Recursos Corrientes;6429.64;1.335455;1.331054;508497.02
2018;4;55;Resultado Operativo - Amortizacion de la D Consolidada;-659.49;1.380246;1.367512;-50464.12
2018;4;54;Amortizacion de la Deuda Consolidada;121.85;1.380246;1.367512;9323.95
2018;4;53;IX. Resultado Operativo (VIII-IX);-537.64;1.380246;1.367512;-41140.17
2018;4;52;VIII. Egresos Totales (II+V+VI+VII);7061.20;1.380246;1.367512;540322.47
2018;4;51;VII. Ingresos Totales (I+IV);6523.56;1.380246;1.367512;499182.30
2018;4;50;Otros;0.00;1.380246;1.367512;0.00
2018;4;49;Compra de Acciones, Titulos, Valores, Otros;6.00;1.380246;1.367512;459.12
2018;4;48;Prestamos;178.62;1.380246;1.367512;13667.99
2018;4;47;Inversion Financiera;184.62;1.380246;1.367512;14127.11
2018;4;46;al Sector Privado;0.00;1.380246;1.367512;0.00
2018;4;45;al Sector Publico+Remesas al IPV;183.94;1.380246;1.367512;14075.07
2018;4;44;Transferencias para financiar Erogaciones de Capital;183.94;1.380246;1.367512;14075.07
2018;4;43;Trabajos Publicos;277.61;1.380246;1.367512;21242.70
2018;4;42;Bienes de Capital;36.89;1.380246;1.367512;2822.82
2018;4;41;VI. Erogaciones de Capital;683.06;1.380246;1.367512;52267.70
2018;4;40;Resto Otros Recursos de Capital;69.49;1.380246;1.367512;5317.37
2018;4;39;Fondo Residual;0.12;1.380246;1.367512;9.18
2018;4;38;Venta de Acciones;0.00;1.380246;1.367512;0.00
2018;4;37;Otros Recursos de Capital;69.61;1.380246;1.367512;5326.55
2018;4;36;Reembolsos de Prestamos;0.19;1.380246;1.367512;14.54
2018;4;35;Reembolsos de Obras Publicas;0.00;1.380246;1.367512;0.00
2018;4;34;V. Recursos de Capital;69.80;1.380246;1.367512;5341.09
2018;4;33;IV.Resultado Economico Neto de Remesas;75.62;1.380246;1.367512;5786.44
2018;4;32;Remesas EMT;3.74;1.380246;1.367512;286.18
2018;4;31;Remesas ATM;64.57;1.380246;1.367512;4940.89
2018;4;30;Resultado Economico con Remesas;143.93;1.380246;1.367512;11013.51
2018;4;29;Otras Erogaciones Corrientes;0.87;1.380246;1.367512;66.57
2018;4;28;Otras Transferencias;595.80;1.380246;1.367512;45590.57
2018;4;27;Municipios;1159.94;1.380246;1.367512;88758.52
2018;4;26;Transferencias a Municipios y Otros;1755.74;1.380246;1.367512;134349.09
2018;4;25;Intereses y Gastos de la Deuda;614.76;1.380246;1.367512;47041.39
2018;4;24;Otros Servicios;420.37;1.380246;1.367512;32166.68
2018;4;23;Bienes Corrientes;200.11;1.380246;1.367512;15312.40
2018;4;22;Locaciones de Servicio;23.42;1.380246;1.367512;1792.10
2018;4;21;Personal;3294.56;1.380246;1.367512;252099.47
2018;4;20;Erogaciones Corrientes;6309.83;1.380246;1.367512;482827.69
2018;4;19;Aportes no Reintegrables;266.43;1.380246;1.367512;20387.20
2018;4;18;Coparticipacion Vial;21.55;1.380246;1.367512;1649.00
2018;4;17;Ley 25.053 Fdo. Nac. de Incentivo Docente;89.69;1.380246;1.367512;6863.07
2018;4;16;Regimenes Especiales Nacionales s/Financ. Educativo;405.98;1.380246;1.367512;31065.56
2018;4;15;Coparticipacion Federal + Financ. Educativo;2191.79;1.380246;1.367512;167715.60
2018;4;14;De Origen Nacional;2975.44;1.380246;1.367512;227680.43
2018;4;13;Otros no Tributarios;636.72;1.380246;1.367512;48721.76
2018;4;12;Remesas del Instituto de Juegos y Casino;30.75;1.380246;1.367512;2352.99
2018;4;11;Tasas Retributivas de Servicios;128.14;1.380246;1.367512;9805.26
2018;4;10;Regalias;424.90;1.380246;1.367512;32513.31
2018;4;9;No Tributarios;1220.51;1.380246;1.367512;93393.33
2018;4;8;Otros Tributarios;8.30;1.380246;1.367512;635.12
2018;4;7;Sellos y Tasas de Justicia;392.67;1.380246;1.367512;30047.08
2018;4;6;Inmobiliario;68.98;1.380246;1.367512;5278.34
2018;4;5;Automotor;201.11;1.380246;1.367512;15388.92
2018;4;4;Ingresos Brutos;1586.75;1.380246;1.367512;121417.98
2018;4;3;Tributarios;2257.81;1.380246;1.367512;172767.44
2018;4;2;De Origen Provincial;3478.32;1.380246;1.367512;266160.77
2018;4;1;Recursos Corrientes;6453.76;1.380246;1.367512;493841.21
2018;5;55;Resultado Operativo - Amortizacion de la D Consolidada;1373.64;1.405213;1.395893;103243.28
2018;5;54;Amortizacion de la Deuda Consolidada;357.32;1.405213;1.395893;26856.30
2018;5;53;IX. Resultado Operativo (VIII-IX);1730.96;1.405213;1.395893;130099.58
2018;5;52;VIII. Egresos Totales (II+V+VI+VII);6384.83;1.405213;1.395893;479886.12
2018;5;51;VII. Ingresos Totales (I+IV);8115.79;1.405213;1.395893;609985.70
2018;5;50;Otros;0.00;1.405213;1.395893;0.00
2018;5;49;Compra de Acciones, Titulos, Valores, Otros;0.00;1.405213;1.395893;0.00
2018;5;48;Prestamos;3.55;1.405213;1.395893;266.82
2018;5;47;Inversion Financiera;3.55;1.405213;1.395893;266.82
2018;5;46;al Sector Privado;0.00;1.405213;1.395893;0.00
2018;5;45;al Sector Publico+Remesas al IPV;169.38;1.405213;1.395893;12730.66
2018;5;44;Transferencias para financiar Erogaciones de Capital;169.38;1.405213;1.395893;12730.66
2018;5;43;Trabajos Publicos;368.21;1.405213;1.395893;27674.80
2018;5;42;Bienes de Capital;77.80;1.405213;1.395893;5847.48
2018;5;41;VI. Erogaciones de Capital;618.94;1.405213;1.395893;46519.75
2018;5;40;Resto Otros Recursos de Capital;150.78;1.405213;1.395893;11332.68
2018;5;39;Fondo Residual;2.48;1.405213;1.395893;186.40
2018;5;38;Venta de Acciones;0.00;1.405213;1.395893;0.00
2018;5;37;Otros Recursos de Capital;153.26;1.405213;1.395893;11519.08
2018;5;36;Reembolsos de Prestamos;0.23;1.405213;1.395893;17.29
2018;5;35;Reembolsos de Obras Publicas;0.00;1.405213;1.395893;0.00
2018;5;34;V. Recursos de Capital;153.49;1.405213;1.395893;11536.36
2018;5;33;IV.Resultado Economico Neto de Remesas;2196.41;1.405213;1.395893;165082.97
2018;5;32;Remesas EMT;3.61;1.405213;1.395893;271.33
2018;5;31;Remesas ATM;37.01;1.405213;1.395893;2781.68
2018;5;30;Resultado Economico con Remesas;2237.03;1.405213;1.395893;168135.98
2018;5;29;Otras Erogaciones Corrientes;1.73;1.405213;1.395893;130.03
2018;5;28;Otras Transferencias;547.02;1.405213;1.395893;41114.22
2018;5;27;Municipios;934.12;1.405213;1.395893;70208.80
2018;5;26;Transferencias a Municipios y Otros;1481.14;1.405213;1.395893;111323.02
2018;5;25;Intereses y Gastos de la Deuda;328.46;1.405213;1.395893;24687.17
2018;5;24;Otros Servicios;653.68;1.405213;1.395893;49130.82
2018;5;23;Bienes Corrientes;182.34;1.405213;1.395893;13704.74
2018;5;22;Locaciones de Servicio;33.75;1.405213;1.395893;2536.66
2018;5;21;Personal;3044.17;1.405213;1.395893;228800.91
2018;5;20;Erogaciones Corrientes;5725.27;1.405213;1.395893;430313.35
2018;5;19;Aportes no Reintegrables;262.03;1.405213;1.395893;19694.27
2018;5;18;Coparticipacion Vial;27.09;1.405213;1.395893;2036.09
2018;5;17;Ley 25.053 Fdo. Nac. de Incentivo Docente;0.00;1.405213;1.395893;0.00
2018;5;16;Regimenes Especiales Nacionales s/Financ. Educativo;687.96;1.405213;1.395893;51707.32
2018;5;15;Coparticipacion Federal + Financ. Educativo;3339.10;1.405213;1.395893;250967.96
2018;5;14;De Origen Nacional;4316.18;1.405213;1.395893;324405.64
2018;5;13;Otros no Tributarios;708.24;1.405213;1.395893;53231.57
2018;5;12;Remesas del Instituto de Juegos y Casino;10.38;1.405213;1.395893;780.16
2018;5;11;Tasas Retributivas de Servicios;136.25;1.405213;1.395893;10240.60
2018;5;10;Regalias;503.03;1.405213;1.395893;37807.92
2018;5;9;No Tributarios;1357.90;1.405213;1.395893;102060.25
2018;5;8;Otros Tributarios;5.15;1.405213;1.395893;387.08
2018;5;7;Sellos y Tasas de Justicia;344.24;1.405213;1.395893;25873.20
2018;5;6;Inmobiliario;118.31;1.405213;1.395893;8892.22
2018;5;5;Automotor;175.84;1.405213;1.395893;13216.20
2018;5;4;Ingresos Brutos;1644.68;1.405213;1.395893;123614.74
2018;5;3;Tributarios;2288.22;1.405213;1.395893;171983.44
2018;5;2;De Origen Provincial;3646.12;1.405213;1.395893;274043.69
2018;5;1;Recursos Corrientes;7962.30;1.405213;1.395893;598449.33
2018;6;55;Resultado Operativo - Amortizacion de la D Consolidada;-1450.96;1.456472;1.448053;-105216.61
2018;6;54;Amortizacion de la Deuda Consolidada;143.66;1.456472;1.448053;10417.53
2018;6;53;IX. Resultado Operativo (VIII-IX);-1307.30;1.456472;1.448053;-94799.08
2018;6;52;VIII. Egresos Totales (II+V+VI+VII);8230.38;1.456472;1.448053;596827.41
2018;6;51;VII. Ingresos Totales (I+IV);6923.08;1.456472;1.448053;502028.32
2018;6;50;Otros;0.00;1.456472;1.448053;0.00
2018;6;49;Compra de Acciones, Titulos, Valores, Otros;24.50;1.456472;1.448053;1776.62
2018;6;48;Prestamos;3.59;1.456472;1.448053;260.33
2018;6;47;Inversion Financiera;28.09;1.456472;1.448053;2036.95
2018;6;46;al Sector Privado;0.00;1.456472;1.448053;0.00
2018;6;45;al Sector Publico+Remesas al IPV;92.44;1.456472;1.448053;6703.30
2018;6;44;Transferencias para financiar Erogaciones de Capital;92.44;1.456472;1.448053;6703.30
2018;6;43;Trabajos Publicos;284.03;1.456472;1.448053;20596.48
2018;6;42;Bienes de Capital;55.95;1.456472;1.448053;4057.22
2018;6;41;VI. Erogaciones de Capital;460.51;1.456472;1.448053;33393.96
2018;6;40;Resto Otros Recursos de Capital;147.22;1.456472;1.448053;10675.68
2018;6;39;Fondo Residual;2.27;1.456472;1.448053;164.61
2018;6;38;Venta de Acciones;0.00;1.456472;1.448053;0.00
2018;6;37;Otros Recursos de Capital;149.49;1.456472;1.448053;10840.29
2018;6;36;Reembolsos de Prestamos;0.08;1.456472;1.448053;5.80
2018;6;35;Reembolsos de Obras Publicas;0.00;1.456472;1.448053;0.00
