fecha;codipart;detalle;importe;naci;importe_hoy
2016-03-01;27;Intereses pagados intra sector público;6647.0;0.813654;628548.1
2016-03-01;28;Intereses Netos;11820.1;0.813654;1117722.5
2016-03-01;29;Otras Rentas;9.2;0.813654;869.96
2016-03-01;30;Pagadas sobre Deuda;0.0;0.813654;0.0
2016-03-01;31;PRESTACIONES DE LA SEGURIDAD SOCIAL;53302.8;0.813654;5040375.18
2016-03-01;32;OTROS GASTOS CORRIENTES;3106.6;0.813654;293763.73
2016-03-01;34;Al sector privado;33767.2;0.813654;3193065.97
2016-03-01;35;Instituciones de Enseñanza;0.0;0.813654;0.0
2016-03-01;36;Otras;0.0;0.813654;0.0
2016-03-01;38;Total Provincias y CABA;4104.7;0.813654;388145.24
2016-03-01;39;Recursos Coparticipados;0.0;0.813654;0.0
2016-03-01;40;Garantía Acuerdo Provincias;0.0;0.813654;0.0
2016-03-01;41;Leyes Especiales;0.0;0.813654;0.0
2016-03-01;42;Resto;0.0;0.813654;0.0
2016-03-01;43;Universidades;4323.8;0.813654;408863.59
2016-03-01;44;Otras;192.9;0.813654;18240.85
2016-03-01;45;Al sector externo;91.3;0.813654;8633.43
2016-03-01;46;OTROS GASTOS;4.3;0.813654;406.61
2016-03-01;47;GASTOS EXTRAPRESUPUESTARIOS;0.0;0.813654;0.0
2016-03-01;48;DEFICIT OPERATIVO EMPRESAS PUB.;3451.3;0.813654;326358.97
2016-03-01;49;Resultado económico;-29012.2;0.813654;-2743427.6
2016-03-01;50;RECURSOS DE CAPITAL;16.9;0.813654;1598.08
2016-03-01;51;Privatizaciones;0.0;0.813654;0.0
2016-03-01;52;Otros;0.0;0.813654;0.0
2016-03-01;53;GASTOS  DE CAPITAL;12836.9;0.813654;1213872.3
2016-03-01;54;INVERSION REAL DIRECTA;6142.4;0.813654;580832.54
2016-03-01;56;Total Provincias y CABA;4791.4;0.813654;453080.39
2016-03-01;57;Leyes Especiales;0.0;0.813654;0.0
2016-03-01;58;Resto;0.0;0.813654;0.0
2016-03-01;59;Otras;1285.6;0.813654;121567.84
2016-03-01;61;A Provincias y CABA;0.0;0.813654;0.0
2016-03-01;62;Resto;617.5;0.813654;58391.52
2016-03-01;63;INGRESOS ANTES DE FIGURATIVOS;108831.8;0.813654;10291262.45
2016-03-01;64;INGRESOS PRIMARIOS ANTES DE FIGURATIVOS;106625.1;0.813654;10082594.31
2016-03-01;65;GASTOS ANTES DE FIGURATIVOS;150664.0;0.813654;14246964.26
2016-03-01;66;GASTOS PRIMARIOS ANTES DE FIGURATIVOS;138843.9;0.813654;13129241.77
2016-03-01;67;RESULTADO FINANCIERO ANTES DE FIGURATIVOS;-41832.2;0.813654;-3955701.82
2016-03-01;68;RESULTADO PRIMARIO SIN RENTAS;-32218.8;0.813654;-3046647.46
2016-03-01;70;Del Tesoro Nacional;44556.0;0.813654;4213267.53
2016-03-01;71;De Recursos Afectados;34.8;0.813654;3290.73
2016-03-01;72;De Organismos Descentralizados;153.5;0.813654;14515.14
2016-03-01;73;De Instituciones de Seguridad Social;10157.9;0.813654;960542.92
2016-03-01;74;De ExCajas Provinciales;0.0;0.813654;0.0
2016-03-01;75;De Empresas Públicas y Otros;0.0;0.813654;0.0
2016-03-01;76;De PAMI, Fdos. Fiduciarios y Otros;708.3;0.813654;66977.68
2016-03-01;77;GASTOS FIGURATIVOS;55610.5;0.813654;5258594.0
2016-03-01;78;INGRESOS DESPUES DE FIGURATIVOS;164442.3;0.813654;15549856.44
2016-03-01;79;INGRESOS PRIMARIOS DESPUES DE FIGURATIVOS;162235.6;0.813654;15341188.31
2016-03-01;80;GASTOS DESPUES DE FIGURATIVOS;206274.5;0.813654;19505558.26
2016-03-01;81;GASTOS PRIMARIOS DESPUES DE FIGURATIVOS;194454.4;0.813654;18387835.76
2016-03-01;82;SUPERAVIT PRIMARIO;-30012.1;0.813654;-2837979.32
2016-03-01;83;SUPERAVIT PRIMARIO -sin Privatizaciones-;0.0;0.813654;0.0
2016-03-01;84;RESULTADO FINANCIERO;-41832.2;0.813654;-3955701.82
2016-03-01;85;RESULTADO FINANCIERO -sin privatizaciones-;0.0;0.813654;0.0
2016-03-01;87;DISMINUCION DE LA INVERSIÓN FINANCIERA;8257.2;0.813654;780810.5
2016-03-01;89;Endeudamiento en Moneda Local;74103.1;0.813654;7007275.91
2016-03-01;90;Endeudamiento Interno;0.0;0.813654;0.0
2016-03-01;91;Endeudamiento en Moneda Extranjera;2302.4;0.813654;217717.64
2016-03-01;92;Endeudamiento Externo;0.0;0.813654;0.0
2016-03-01;93;Incremento Otros Pasivos;8193.5;0.813654;774786.95
2016-03-01;94;INCREMENTO DEL PATRIMONIO;0.0;0.813654;0.0
2016-03-01;95;CONTRIBUCIONES FIGURATIVAS PARA APLICACIONES FINANCIERAS;257.1;0.813654;24311.68
2016-03-01;97;INVERSIÓN FINANCIERA;16476.4;0.813654;1558027.68
2016-03-01;99;Amortización en Moneda Local;41761.9;0.813654;3949054.17
2016-03-01;100;Amortización Deuda Interna;0.0;0.813654;0.0
2016-03-01;101;Amortización en Moneda Extranjera;3148.3;0.813654;297706.93
2016-03-01;102;Amortización Deuda Externa;0.0;0.813654;0.0
2016-03-01;103;Disminución Otros Pasivos;19637.4;0.813654;1856935.54
2016-03-01;104;Disminución del patrimonio;0.0;0.813654;0.0
2016-03-01;105;GASTOS FIGURAT. PARA APLIC. FINANC.;257.1;0.813654;24311.68
2016-04-01;1;Ingresos Corrientes;118145.2;0.835488;10879989.36
2016-04-01;2;INGRESOS TRIBUTARIOS;69274.0;0.835488;6379441.42
2016-04-01;3;APORTES Y CONTRIB. A LA SEG. SOCIAL;42730.7;0.835488;3935069.4
2016-04-01;4;INGRESOS NO TRIBUTARIOS;2682.1;0.835488;246994.54
2016-04-01;5;VENTAS DE BS. Y SERV. DE LAS ADM. PUB.;420.7;0.835488;38742.26
2016-04-01;6;INGRESOS DE OPERACION;0.0;0.835488;0.0
2016-04-01;7;RENTAS DE LA PROPIEDAD;2406.9;0.835488;221651.38
2016-04-01;8;RENTAS PERCIBIDAS DEL BCRA;0.0;0.835488;0.0
2016-04-01;9;RENTAS PÚBLICAS PERCIBIDAS POR EL FGS;0.0;0.835488;0.0
2016-04-01;10;RENTAS PÚBLICAS PERCIBIDAS POR EL FGS Y OTROS;2170.9;0.835488;199918.14
2016-04-01;11;OTRAS RENTAS DE LA PROPIEDAD;0.0;0.835488;0.0
2016-04-01;12;RENTAS DE LA PROPIEDAD NETAS;2406.9;0.835488;221651.38
2016-04-01;13;TRANSFERENCIAS CORRIENTES;83.3;0.835488;7671.1
2016-04-01;14;OTROS INGRESOS;547.5;0.835488;50419.27
2016-04-01;15;INGRESOS EXTRAPRESUPUESTARIOS;0.0;0.835488;0.0
2016-04-01;16;SUPERAVIT OPERATIVO EMPRESAS PUB.;0.0;0.835488;0.0
2016-04-01;17;Gastos Corrientes;123269.7;0.835488;11351904.47
2016-04-01;19;Remuneraciones;16944.2;0.835488;1560391.08
2016-04-01;20;Bienes y Servicios;5067.1;0.835488;466629.15
2016-04-01;21;Otros Gastos;1.1;0.835488;101.3
2016-04-01;22;INTERESES Y OTRAS RENTAS DE LA PROP.;6191.0;0.835488;570129.08
2016-04-01;23;Intereses en Moneda Local;2506.8;0.835488;230851.17
2016-04-01;24;Intereses Deuda Interna;0.0;0.835488;0.0
2016-04-01;25;Intereses en Moneda Extranjera;3674.6;0.835488;338393.85
2016-04-01;26;Intereses Deuda Externa;0.0;0.835488;0.0
2016-04-01;27;Intereses pagados intra sector público;2170.9;0.835488;199918.14
2016-04-01;28;Intereses Netos;6181.4;0.835488;569245.02
2016-04-01;29;Otras Rentas;9.6;0.835488;884.06
2016-04-01;30;Pagadas sobre Deuda;0.0;0.835488;0.0
2016-04-01;31;PRESTACIONES DE LA SEGURIDAD SOCIAL;53963.4;0.835488;4969488.54
2016-04-01;32;OTROS GASTOS CORRIENTES;1925.5;0.835488;177319.26
2016-04-01;34;Al sector privado;29703.4;0.835488;2735385.58
2016-04-01;35;Instituciones de Enseñanza;0.0;0.835488;0.0
2016-04-01;36;Otras;0.0;0.835488;0.0
2016-04-01;38;Total Provincias y CABA;2730.2;0.835488;251424.07
2016-04-01;39;Recursos Coparticipados;0.0;0.835488;0.0
2016-04-01;40;Garantía Acuerdo Provincias;0.0;0.835488;0.0
2016-04-01;41;Leyes Especiales;0.0;0.835488;0.0
2016-04-01;42;Resto;0.0;0.835488;0.0
2016-04-01;43;Universidades;4627.7;0.835488;426164.81
2016-04-01;44;Otras;73.5;0.835488;6768.61
2016-04-01;45;Al sector externo;127.7;0.835488;11759.89
2016-04-01;46;OTROS GASTOS;9.8;0.835488;902.48
2016-04-01;47;GASTOS EXTRAPRESUPUESTARIOS;0.0;0.835488;0.0
2016-04-01;48;DEFICIT OPERATIVO EMPRESAS PUB.;1905.1;0.835488;175440.62
2016-04-01;49;Resultado económico;-5124.5;0.835488;-471915.11
2016-04-01;50;RECURSOS DE CAPITAL;2.7;0.835488;248.64
2016-04-01;51;Privatizaciones;0.0;0.835488;0.0
2016-04-01;52;Otros;0.0;0.835488;0.0
2016-04-01;53;GASTOS  DE CAPITAL;11953.1;0.835488;1100760.77
2016-04-01;54;INVERSION REAL DIRECTA;5507.4;0.835488;507176.37
2016-04-01;56;Total Provincias y CABA;5771.8;0.835488;531524.96
2016-04-01;57;Leyes Especiales;0.0;0.835488;0.0
2016-04-01;58;Resto;0.0;0.835488;0.0
2016-04-01;59;Otras;671.2;0.835488;61810.8
2016-04-01;61;A Provincias y CABA;0.0;0.835488;0.0
2016-04-01;62;Resto;2.7;0.835488;248.64
2016-04-01;63;INGRESOS ANTES DE FIGURATIVOS;118147.9;0.835488;10880238.0
2016-04-01;64;INGRESOS PRIMARIOS ANTES DE FIGURATIVOS;115741.0;0.835488;10658586.62
2016-04-01;65;GASTOS ANTES DE FIGURATIVOS;135222.8;0.835488;12452665.24
2016-04-01;66;GASTOS PRIMARIOS ANTES DE FIGURATIVOS;129041.4;0.835488;11883420.22
2016-04-01;67;RESULTADO FINANCIERO ANTES DE FIGURATIVOS;-17074.9;0.835488;-1572427.24
2016-04-01;68;RESULTADO PRIMARIO SIN RENTAS;-13300.4;0.835488;-1224833.6
2016-04-01;70;Del Tesoro Nacional;31640.9;0.835488;2913809.92
2016-04-01;71;De Recursos Afectados;91.4;0.835488;8417.02
2016-04-01;72;De Organismos Descentralizados;16.9;0.835488;1556.32
2016-04-01;73;De Instituciones de Seguridad Social;9754.6;0.835488;898300.94
2016-04-01;74;De ExCajas Provinciales;0.0;0.835488;0.0
2016-04-01;75;De Empresas Públicas y Otros;0.0;0.835488;0.0
2016-04-01;76;De PAMI, Fdos. Fiduciarios y Otros;66.6;0.835488;6133.19
2016-04-01;77;GASTOS FIGURATIVOS;41570.4;0.835488;3828217.39
2016-04-01;78;INGRESOS DESPUES DE FIGURATIVOS;159718.3;0.835488;14708455.39
2016-04-01;79;INGRESOS PRIMARIOS DESPUES DE FIGURATIVOS;157311.4;0.835488;14486804.02
2016-04-01;80;GASTOS DESPUES DE FIGURATIVOS;176793.2;0.835488;16280882.63
2016-04-01;81;GASTOS PRIMARIOS DESPUES DE FIGURATIVOS;170611.8;0.835488;15711637.62
2016-04-01;82;SUPERAVIT PRIMARIO;-10893.5;0.835488;-1003182.22
2016-04-01;83;SUPERAVIT PRIMARIO -sin Privatizaciones-;0.0;0.835488;0.0
2016-04-01;84;RESULTADO FINANCIERO;-17074.9;0.835488;-1572427.24
2016-04-01;85;RESULTADO FINANCIERO -sin privatizaciones-;0.0;0.835488;0.0
2016-04-01;87;DISMINUCION DE LA INVERSIÓN FINANCIERA;4964.2;0.835488;457153.09
2016-04-01;89;Endeudamiento en Moneda Local;30622.2;0.835488;2819997.85
2016-04-01;90;Endeudamiento Interno;0.0;0.835488;0.0
2016-04-01;91;Endeudamiento en Moneda Extranjera;109912.8;0.835488;10121867.79
2016-04-01;92;Endeudamiento Externo;0.0;0.835488;0.0
2016-04-01;93;Incremento Otros Pasivos;8126.6;0.835488;748378.45
2016-04-01;94;INCREMENTO DEL PATRIMONIO;0.0;0.835488;0.0
2016-04-01;95;CONTRIBUCIONES FIGURATIVAS PARA APLICACIONES FINANCIERAS;501.0;0.835488;46137.08
2016-04-01;97;INVERSIÓN FINANCIERA;102140.8;0.835488;9406144.45
2016-04-01;99;Amortización en Moneda Local;17520.7;0.835488;1613480.95
2016-04-01;100;Amortización Deuda Interna;0.0;0.835488;0.0
2016-04-01;101;Amortización en Moneda Extranjera;11406.5;0.835488;1050424.38
2016-04-01;102;Amortización Deuda Externa;0.0;0.835488;0.0
2016-04-01;103;Disminución Otros Pasivos;5482.9;0.835488;504920.16
2016-04-01;104;Disminución del patrimonio;0.0;0.835488;0.0
2016-04-01;105;GASTOS FIGURAT. PARA APLIC. FINANC.;501.0;0.835488;46137.08
2016-05-01;1;Ingresos Corrientes;136938.6;0.861710;12226928.03
2016-05-01;2;INGRESOS TRIBUTARIOS;86492.5;0.861710;7722713.48
2016-05-01;3;APORTES Y CONTRIB. A LA SEG. SOCIAL;42640.1;0.861710;3807235.02
2016-05-01;4;INGRESOS NO TRIBUTARIOS;3002.0;0.861710;268041.57
2016-05-01;5;VENTAS DE BS. Y SERV. DE LAS ADM. PUB.;381.4;0.861710;34054.32
2016-05-01;6;INGRESOS DE OPERACION;0.0;0.861710;0.0
2016-05-01;7;RENTAS DE LA PROPIEDAD;2820.8;0.861710;251862.65
2016-05-01;8;RENTAS PERCIBIDAS DEL BCRA;0.0;0.861710;0.0
2016-05-01;9;RENTAS PÚBLICAS PERCIBIDAS POR EL FGS;0.0;0.861710;0.0
2016-05-01;10;RENTAS PÚBLICAS PERCIBIDAS POR EL FGS Y OTROS;6476.8;0.861710;578298.36
2016-05-01;11;OTRAS RENTAS DE LA PROPIEDAD;0.0;0.861710;0.0
2016-05-01;12;RENTAS DE LA PROPIEDAD NETAS;2820.8;0.861710;251862.65
2016-05-01;13;TRANSFERENCIAS CORRIENTES;808.2;0.861710;72162.29
2016-05-01;14;OTROS INGRESOS;793.6;0.861710;70858.69
2016-05-01;15;INGRESOS EXTRAPRESUPUESTARIOS;0.0;0.861710;0.0
2016-05-01;16;SUPERAVIT OPERATIVO EMPRESAS PUB.;0.0;0.861710;0.0
2016-05-01;17;Gastos Corrientes;145204.4;0.861710;12964962.02
2016-05-01;19;Remuneraciones;17530.3;0.861710;1565239.58
2016-05-01;20;Bienes y Servicios;6108.5;0.861710;545413.71
2016-05-01;21;Otros Gastos;0.2;0.861710;17.86
2016-05-01;22;INTERESES Y OTRAS RENTAS DE LA PROP.;12027.7;0.861710;1073925.26
2016-05-01;23;Intereses en Moneda Local;6523.2;0.861710;582441.31
2016-05-01;24;Intereses Deuda Interna;0.0;0.861710;0.0
2016-05-01;25;Intereses en Moneda Extranjera;5496.2;0.861710;490742.87
2016-05-01;26;Intereses Deuda Externa;0.0;0.861710;0.0
2016-05-01;27;Intereses pagados intra sector público;6476.8;0.861710;578298.36
2016-05-01;28;Intereses Netos;12019.4;0.861710;1073184.18
2016-05-01;29;Otras Rentas;8.3;0.861710;741.09
2016-05-01;30;Pagadas sobre Deuda;0.0;0.861710;0.0
2016-05-01;31;PRESTACIONES DE LA SEGURIDAD SOCIAL;55984.8;0.861710;4998752.14
2016-05-01;32;OTROS GASTOS CORRIENTES;1216.9;0.861710;108654.16
2016-05-01;34;Al sector privado;41350.5;0.861710;3692089.65
2016-05-01;35;Instituciones de Enseñanza;0.0;0.861710;0.0
2016-05-01;36;Otras;0.0;0.861710;0.0
2016-05-01;38;Total Provincias y CABA;2914.2;0.861710;260202.12
2016-05-01;39;Recursos Coparticipados;0.0;0.861710;0.0
2016-05-01;40;Garantía Acuerdo Provincias;0.0;0.861710;0.0
2016-05-01;41;Leyes Especiales;0.0;0.861710;0.0
2016-05-01;42;Resto;0.0;0.861710;0.0
2016-05-01;43;Universidades;4874.4;0.861710;435223.8
2016-05-01;44;Otras;469.2;0.861710;41893.77
2016-05-01;45;Al sector externo;147.0;0.861710;13125.29
2016-05-01;46;OTROS GASTOS;1.5;0.861710;133.93
2016-05-01;47;GASTOS EXTRAPRESUPUESTARIOS;0.0;0.861710;0.0
2016-05-01;48;DEFICIT OPERATIVO EMPRESAS PUB.;2579.2;0.861710;230290.75
2016-05-01;49;Resultado económico;-8265.8;0.861710;-738033.99
2016-05-01;50;RECURSOS DE CAPITAL;85.8;0.861710;7660.88
2016-05-01;51;Privatizaciones;0.0;0.861710;0.0
2016-05-01;52;Otros;0.0;0.861710;0.0
2016-05-01;53;GASTOS  DE CAPITAL;15813.6;0.861710;1411959.44
2016-05-01;54;INVERSION REAL DIRECTA;7272.9;0.861710;649380.27
2016-05-01;56;Total Provincias y CABA;6530.8;0.861710;583119.89
2016-05-01;57;Leyes Especiales;0.0;0.861710;0.0
2016-05-01;58;Resto;0.0;0.861710;0.0
2016-05-01;59;Otras;988.4;0.861710;88251.93
2016-05-01;61;A Provincias y CABA;0.0;0.861710;0.0
2016-05-01;62;Resto;1021.5;0.861710;91207.35
2016-05-01;63;INGRESOS ANTES DE FIGURATIVOS;137024.4;0.861710;12234588.91
2016-05-01;64;INGRESOS PRIMARIOS ANTES DE FIGURATIVOS;134203.6;0.861710;11982726.26
2016-05-01;65;GASTOS ANTES DE FIGURATIVOS;161018.0;0.861710;14376921.47
2016-05-01;66;GASTOS PRIMARIOS ANTES DE FIGURATIVOS;148998.6;0.861710;13303737.29
2016-05-01;67;RESULTADO FINANCIERO ANTES DE FIGURATIVOS;-23993.6;0.861710;-2142332.55
2016-05-01;68;RESULTADO PRIMARIO SIN RENTAS;-14795.0;0.861710;-1321011.02
2016-05-01;70;Del Tesoro Nacional;36317.3;0.861710;3242686.97
2016-05-01;71;De Recursos Afectados;0.0;0.861710;0.0
2016-05-01;72;De Organismos Descentralizados;60.3;0.861710;5384.05
2016-05-01;73;De Instituciones de Seguridad Social;10848.2;0.861710;968610.46
2016-05-01;74;De ExCajas Provinciales;0.0;0.861710;0.0
2016-05-01;75;De Empresas Públicas y Otros;0.0;0.861710;0.0
2016-05-01;76;De PAMI, Fdos. Fiduciarios y Otros;520.9;0.861710;46509.95
2016-05-01;77;GASTOS FIGURATIVOS;47746.7;0.861710;4263191.42
2016-05-01;78;INGRESOS DESPUES DE FIGURATIVOS;184771.1;0.861710;16497780.33
2016-05-01;79;INGRESOS PRIMARIOS DESPUES DE FIGURATIVOS;181950.3;0.861710;16245917.68
2016-05-01;80;GASTOS DESPUES DE FIGURATIVOS;208764.7;0.861710;18640112.89
2016-05-01;81;GASTOS PRIMARIOS DESPUES DE FIGURATIVOS;196745.3;0.861710;17566928.71
2016-05-01;82;SUPERAVIT PRIMARIO;-11974.2;0.861710;-1069148.37
2016-05-01;83;SUPERAVIT PRIMARIO -sin Privatizaciones-;0.0;0.861710;0.0
2016-05-01;84;RESULTADO FINANCIERO;-23993.6;0.861710;-2142332.55
2016-05-01;85;RESULTADO FINANCIERO -sin privatizaciones-;0.0;0.861710;0.0
2016-05-01;87;DISMINUCION DE LA INVERSIÓN FINANCIERA;72188.4;0.861710;6445533.78
2016-05-01;89;Endeudamiento en Moneda Local;38692.1;0.861710;3454727.32
2016-05-01;90;Endeudamiento Interno;0.0;0.861710;0.0
2016-05-01;91;Endeudamiento en Moneda Extranjera;16046.7;0.861710;1432772.4
2016-05-01;92;Endeudamiento Externo;0.0;0.861710;0.0
2016-05-01;93;Incremento Otros Pasivos;216.2;0.861710;19303.99
2016-05-01;94;INCREMENTO DEL PATRIMONIO;725.6;0.861710;64787.13
2016-05-01;95;CONTRIBUCIONES FIGURATIVAS PARA APLICACIONES FINANCIERAS;711.8;0.861710;63554.96
2016-05-01;97;INVERSIÓN FINANCIERA;24461.5;0.861710;2184110.25
2016-05-01;99;Amortización en Moneda Local;36785.4;0.861710;3284482.52
2016-05-01;100;Amortización Deuda Interna;0.0;0.861710;0.0
2016-05-01;101;Amortización en Moneda Extranjera;23839.1;0.861710;2128537.61
2016-05-01;102;Amortización Deuda Externa;0.0;0.861710;0.0
2016-05-01;103;Disminución Otros Pasivos;18789.4;0.861710;1677661.68
2016-05-01;104;Disminución del patrimonio;0.0;0.861710;0.0
2016-05-01;105;GASTOS FIGURAT. PARA APLIC. FINANC.;711.8;0.861710;63554.96
2016-06-01;1;Ingresos Corrientes;129983.4;0.891310;11220487.31
2016-06-01;2;INGRESOS TRIBUTARIOS;79657.9;0.891310;6876266.17
2016-06-01;3;APORTES Y CONTRIB. A LA SEG. SOCIAL;43029.5;0.891310;3714412.45
2016-06-01;4;INGRESOS NO TRIBUTARIOS;3706.5;0.891310;319954.21
2016-06-01;5;VENTAS DE BS. Y SERV. DE LAS ADM. PUB.;456.1;0.891310;39371.68
2016-06-01;6;INGRESOS DE OPERACION;0.0;0.891310;0.0
2016-06-01;7;RENTAS DE LA PROPIEDAD;1682.1;0.891310;145203.02
2016-06-01;8;RENTAS PERCIBIDAS DEL BCRA;15000.0;0.891310;1294836.95
2016-06-01;9;RENTAS PÚBLICAS PERCIBIDAS POR EL FGS;0.0;0.891310;0.0
2016-06-01;10;RENTAS PÚBLICAS PERCIBIDAS POR EL FGS Y OTROS;10255.5;0.891310;885280.03
2016-06-01;11;OTRAS RENTAS DE LA PROPIEDAD;0.0;0.891310;0.0
2016-06-01;12;RENTAS DE LA PROPIEDAD NETAS;1682.1;0.891310;145203.02
2016-06-01;13;TRANSFERENCIAS CORRIENTES;547.7;0.891310;47278.81
2016-06-01;14;OTROS INGRESOS;903.6;0.891310;78000.98
2016-06-01;15;INGRESOS EXTRAPRESUPUESTARIOS;0.0;0.891310;0.0
2016-06-01;16;SUPERAVIT OPERATIVO EMPRESAS PUB.;0.0;0.891310;0.0
2016-06-01;17;Gastos Corrientes;187577.0;0.891310;16192108.75
2016-06-01;19;Remuneraciones;20272.4;0.891310;1749963.51
2016-06-01;20;Bienes y Servicios;6285.0;0.891310;542536.68
2016-06-01;21;Otros Gastos;0.5;0.891310;43.16
2016-06-01;22;INTERESES Y OTRAS RENTAS DE LA PROP.;28586.9;0.891310;2467691.63
2016-06-01;23;Intereses en Moneda Local;17397.9;0.891310;1501829.59
2016-06-01;24;Intereses Deuda Interna;0.0;0.891310;0.0
2016-06-01;25;Intereses en Moneda Extranjera;11181.4;0.891310;965205.99
2016-06-01;26;Intereses Deuda Externa;0.0;0.891310;0.0
2016-06-01;27;Intereses pagados intra sector público;10255.5;0.891310;885280.03
2016-06-01;28;Intereses Netos;28579.3;0.891310;2467035.58
2016-06-01;29;Otras Rentas;7.6;0.891310;656.05
2016-06-01;30;Pagadas sobre Deuda;0.0;0.891310;0.0
2016-06-01;31;PRESTACIONES DE LA SEGURIDAD SOCIAL;78450.7;0.891310;6772057.69
2016-06-01;32;OTROS GASTOS CORRIENTES;1132.6;0.891310;97768.82
2016-06-01;34;Al sector privado;40725.2;0.891310;3515499.59
2016-06-01;35;Instituciones de Enseñanza;0.0;0.891310;0.0
2016-06-01;36;Otras;0.0;0.891310;0.0
2016-06-01;38;Total Provincias y CABA;3109.2;0.891310;268393.8
2016-06-01;39;Recursos Coparticipados;0.0;0.891310;0.0
2016-06-01;40;Garantía Acuerdo Provincias;0.0;0.891310;0.0
2016-06-01;41;Leyes Especiales;0.0;0.891310;0.0
2016-06-01;42;Resto;0.0;0.891310;0.0
2016-06-01;43;Universidades;4671.4;0.891310;403246.76
2016-06-01;44;Otras;242.3;0.891310;20915.93
2016-06-01;45;Al sector externo;52.8;0.891310;4557.83
2016-06-01;46;OTROS GASTOS;6.1;0.891310;526.57
2016-06-01;47;GASTOS EXTRAPRESUPUESTARIOS;0.0;0.891310;0.0
2016-06-01;48;DEFICIT OPERATIVO EMPRESAS PUB.;4041.9;0.891310;348906.77
2016-06-01;49;Resultado económico;-57593.6;0.891310;-4971621.44
2016-06-01;50;RECURSOS DE CAPITAL;66.0;0.891310;5697.28
2016-06-01;51;Privatizaciones;0.0;0.891310;0.0
2016-06-01;52;Otros;0.0;0.891310;0.0
2016-06-01;53;GASTOS  DE CAPITAL;15059.7;0.891310;1299990.4
2016-06-01;54;INVERSION REAL DIRECTA;6412.9;0.891310;553577.33
2016-06-01;56;Total Provincias y CABA;4546.6;0.891310;392473.71
2016-06-01;57;Leyes Especiales;0.0;0.891310;0.0
2016-06-01;58;Resto;0.0;0.891310;0.0
2016-06-01;59;Otras;1104.1;0.891310;95308.63
2016-06-01;61;A Provincias y CABA;0.0;0.891310;0.0
2016-06-01;62;Resto;2996.1;0.891310;258630.73
2016-06-01;63;INGRESOS ANTES DE FIGURATIVOS;130049.4;0.891310;11226184.59
2016-06-01;64;INGRESOS PRIMARIOS ANTES DE FIGURATIVOS;128367.3;0.891310;11080981.58
2016-06-01;65;GASTOS ANTES DE FIGURATIVOS;202636.7;0.891310;17492099.15
2016-06-01;66;GASTOS PRIMARIOS ANTES DE FIGURATIVOS;174057.4;0.891310;15025063.57
2016-06-01;67;RESULTADO FINANCIERO ANTES DE FIGURATIVOS;-72587.3;0.891310;-6265914.56
2016-06-01;68;RESULTADO PRIMARIO SIN RENTAS;-45690.1;0.891310;-3944081.99
2016-06-01;70;Del Tesoro Nacional;55329.8;0.891310;4776204.64
2016-06-01;71;De Recursos Afectados;678.3;0.891310;58552.53
2016-06-01;72;De Organismos Descentralizados;391.7;0.891310;33812.51
2016-06-01;73;De Instituciones de Seguridad Social;13726.7;0.891310;1184922.56
2016-06-01;74;De ExCajas Provinciales;0.0;0.891310;0.0
2016-06-01;75;De Empresas Públicas y Otros;0.0;0.891310;0.0
2016-06-01;76;De PAMI, Fdos. Fiduciarios y Otros;118.1;0.891310;10194.68
2016-06-01;77;GASTOS FIGURATIVOS;70244.6;0.891310;6063686.92
2016-06-01;78;INGRESOS DESPUES DE FIGURATIVOS;200294.0;0.891310;17289871.52
2016-06-01;79;INGRESOS PRIMARIOS DESPUES DE FIGURATIVOS;198611.9;0.891310;17144668.5
2016-06-01;80;GASTOS DESPUES DE FIGURATIVOS;272881.3;0.891310;23555786.08
2016-06-01;81;GASTOS PRIMARIOS DESPUES DE FIGURATIVOS;244302.0;0.891310;21088750.49
2016-06-01;82;SUPERAVIT PRIMARIO;-44008.0;0.891310;-3798878.98
2016-06-01;83;SUPERAVIT PRIMARIO -sin Privatizaciones-;0.0;0.891310;0.0
2016-06-01;84;RESULTADO FINANCIERO;-72587.3;0.891310;-6265914.56
2016-06-01;85;RESULTADO FINANCIERO -sin privatizaciones-;0.0;0.891310;0.0
2016-06-01;87;DISMINUCION DE LA INVERSIÓN FINANCIERA;34765.1;0.891310;3001009.08
2016-06-01;89;Endeudamiento en Moneda Local;50856.6;0.891310;4390067.0
2016-06-01;90;Endeudamiento Interno;0.0;0.891310;0.0
2016-06-01;91;Endeudamiento en Moneda Extranjera;42771.2;0.891310;3692115.35
2016-06-01;92;Endeudamiento Externo;0.0;0.891310;0.0
2016-06-01;93;Incremento Otros Pasivos;24869.5;0.891310;2146796.51
2016-06-01;94;INCREMENTO DEL PATRIMONIO;0.0;0.891310;0.0
2016-06-01;95;CONTRIBUCIONES FIGURATIVAS PARA APLICACIONES FINANCIERAS;558.4;0.891310;48202.46
2016-06-01;97;INVERSIÓN FINANCIERA;31137.2;0.891310;2687839.81
2016-06-01;99;Amortización en Moneda Local;51318.5;0.891310;4429939.35
2016-06-01;100;Amortización Deuda Interna;0.0;0.891310;0.0
2016-06-01;101;Amortización en Moneda Extranjera;5325.5;0.891310;459710.28
2016-06-01;102;Amortización Deuda Externa;0.0;0.891310;0.0
2016-06-01;103;Disminución Otros Pasivos;7893.9;0.891310;681420.9
2016-06-01;104;Disminución del patrimonio;0.0;0.891310;0.0
